date,temperature,himidity,luminosity
2022-11-10 15:27:52.282,23.1,,13
2022-11-10 15:27:50.005,23.1,,13
2022-11-10 15:27:47.727,23.1,,13
2022-11-10 15:27:45.450,23.1,,13
2022-11-10 15:27:43.173,23.1,,13
2022-11-10 15:27:40.894,23.1,,13
2022-11-10 15:27:38.618,23.1,,13
2022-11-10 15:27:36.341,23.1,,13
2022-11-10 15:27:34.062,23.1,,13
2022-11-10 15:27:31.786,23.1,,13
2022-11-10 15:27:29.508,23.1,,13
2022-11-10 15:27:27.230,23.1,,13
2022-11-10 15:27:24.952,23.1,,12
2022-11-10 15:27:22.676,23.1,,12
2022-11-10 15:27:20.397,23.1,,13
2022-11-10 15:27:18.120,23.1,,12
2022-11-10 15:27:15.842,23.1,,11
2022-11-10 15:27:13.566,23.1,,11
2022-11-10 15:27:11.288,23.1,,11
2022-11-10 15:27:09.010,23.1,,11
2022-11-10 15:27:06.733,23.1,,10
2022-11-10 15:27:04.455,23.1,,11
2022-11-10 15:27:02.178,23.1,,11
2022-11-10 15:26:59.901,23.1,,11
2022-11-10 15:26:57.623,23.1,,11
2022-11-10 15:26:55.345,23.1,,11
2022-11-10 15:26:53.069,23.1,,11
2022-11-10 15:26:50.790,23.1,,11
2022-11-10 15:26:48.514,23.1,,11
2022-11-10 15:26:46.236,23.1,,11
2022-11-10 15:26:43.963,23.1,,11
2022-11-10 15:26:41.685,23.1,,11
2022-11-10 15:26:39.407,23.1,,11
2022-11-10 15:26:37.130,23.1,,11
2022-11-10 15:26:34.853,23.1,,11
2022-11-10 15:26:32.575,23.1,,11
2022-11-10 15:26:30.297,23.1,,11
2022-11-10 15:26:28.020,23.1,,11
2022-11-10 15:26:25.742,23.1,,11
2022-11-10 15:26:23.464,23.1,,11
2022-11-10 15:26:21.187,23.1,,11
2022-11-10 15:26:18.909,23.1,,11
2022-11-10 15:26:16.632,23.1,,12
2022-11-10 15:26:14.356,23.1,,12
2022-11-10 15:26:12.077,23.1,,12
2022-11-10 15:26:09.801,23.0,,13
2022-11-10 15:26:07.522,23.1,,13
2022-11-10 15:26:05.246,23.0,,12
2022-11-10 15:26:02.967,23.1,,12
2022-11-10 15:26:00.691,23.1,,13
2022-11-10 15:25:58.413,23.1,,11
2022-11-10 15:25:56.135,23.0,,11
2022-11-10 15:25:53.858,23.1,,11
2022-11-10 15:25:51.580,23.0,,11
2022-11-10 15:25:49.303,23.1,,11
2022-11-10 15:25:47.025,23.0,,11
2022-11-10 15:25:44.747,23.0,,11
2022-11-10 15:25:42.470,23.0,,11
2022-11-10 15:25:40.193,23.0,,11
2022-11-10 15:25:37.916,23.1,,11
2022-11-10 15:25:35.638,23.0,,11
2022-11-10 15:25:33.360,23.1,,11
2022-11-10 15:25:31.084,23.0,,11
2022-11-10 15:25:28.806,23.0,,11
2022-11-10 15:25:26.528,23.0,,11
2022-11-10 15:25:24.251,23.0,,11
2022-11-10 15:25:21.974,23.1,,11
2022-11-10 15:25:19.695,23.0,,11
2022-11-10 15:25:17.419,23.1,,11
2022-11-10 15:25:15.141,23.0,,11
2022-11-10 15:25:12.863,23.0,,11
2022-11-10 15:25:10.590,23.1,,11
2022-11-10 15:25:08.313,23.0,,11
2022-11-10 15:25:06.035,23.0,,11
2022-11-10 15:25:03.757,23.0,,11
2022-11-10 15:25:01.480,23.0,,11
2022-11-10 15:24:59.203,23.1,,11
2022-11-10 15:24:56.925,23.1,,11
2022-11-10 15:24:54.647,23.0,,11
2022-11-10 15:24:52.371,23.0,,11
2022-11-10 15:24:50.093,23.0,,11
2022-11-10 15:24:47.815,23.1,,11
2022-11-10 15:24:45.538,23.1,,11
2022-11-10 15:24:43.261,23.0,,11
2022-11-10 15:24:40.983,23.0,,12
2022-11-10 15:24:38.706,23.0,,11
2022-11-10 15:24:36.428,23.0,,11
2022-11-10 15:24:34.150,23.0,,11
2022-11-10 15:24:31.873,23.1,,11
2022-11-10 15:24:29.596,23.0,,12
2022-11-10 15:24:27.318,23.1,,11
2022-11-10 15:24:25.041,23.0,,11
2022-11-10 15:24:22.763,23.1,,12
2022-11-10 15:24:20.485,23.0,,11
2022-11-10 15:24:18.209,23.1,,11
2022-11-10 15:24:15.930,23.1,,13
2022-11-10 15:24:13.653,23.1,,11
2022-11-10 15:24:11.375,23.1,,11
2022-11-10 15:24:09.098,23.1,,11
2022-11-10 15:24:06.821,23.1,,11
2022-11-10 15:24:04.543,23.1,,11
2022-11-10 15:24:02.265,23.1,,11
2022-11-10 15:23:59.989,23.1,,11
2022-11-10 15:23:57.710,23.1,,11
2022-11-10 15:23:55.433,23.1,,11
2022-11-10 15:23:53.156,23.1,,11
2022-11-10 15:23:50.878,23.1,,11
2022-11-10 15:23:48.605,23.1,,11
2022-11-10 15:23:46.327,23.1,,11
2022-11-10 15:23:44.050,23.1,,11
2022-11-10 15:23:41.773,23.1,,11
2022-11-10 15:23:39.495,23.1,,11
2022-11-10 15:23:37.218,23.1,,11
2022-11-10 15:23:34.941,23.1,,11
2022-11-10 15:23:32.663,23.1,,11
2022-11-10 15:23:30.382,23.1,,11
2022-11-10 15:23:28.103,23.1,,11
2022-11-10 15:23:25.826,23.1,,11
2022-11-10 15:23:23.549,23.1,,12
2022-11-10 15:23:21.271,23.1,,11
2022-11-10 15:23:18.994,23.1,,12
2022-11-10 15:23:16.716,23.1,,12
2022-11-10 15:23:14.439,23.1,,11
2022-11-10 15:23:12.161,23.1,,11
2022-11-10 15:23:09.883,23.1,,11
2022-11-10 15:23:07.607,23.1,,11
2022-11-10 15:23:05.329,23.1,,12
2022-11-10 15:23:03.055,23.1,,11
2022-11-10 15:23:00.778,23.1,,11
2022-11-10 15:22:58.500,23.1,,12
2022-11-10 15:22:56.222,23.1,,11
2022-11-10 15:22:53.945,23.1,,11
2022-11-10 15:22:51.668,23.1,,11
2022-11-10 15:22:49.391,23.1,,11
2022-11-10 15:22:47.113,23.1,,12
2022-11-10 15:22:44.835,23.1,,13
2022-11-10 15:22:42.559,23.1,,13
2022-11-10 15:22:40.280,23.1,,12
2022-11-10 15:22:38.003,23.1,,12
2022-11-10 15:22:35.725,23.1,,12
2022-11-10 15:22:33.449,23.1,,11
2022-11-10 15:22:31.170,23.1,,12
2022-11-10 15:22:28.893,23.1,,12
2022-11-10 15:22:26.615,23.1,,12
2022-11-10 15:22:24.339,23.1,,12
2022-11-10 15:22:22.061,23.1,,11
2022-11-10 15:22:19.783,23.1,,11
2022-11-10 15:22:17.506,23.1,,11
2022-11-10 15:22:15.225,23.1,,11
2022-11-10 15:22:12.947,23.1,,11
2022-11-10 15:22:10.669,23.1,,11
2022-11-10 15:22:08.392,23.1,,11
2022-11-10 15:22:06.114,23.1,,11
2022-11-10 15:22:03.837,23.1,,11
2022-11-10 15:22:01.559,23.1,,11
2022-11-10 15:21:59.281,23.1,,11
2022-11-10 15:21:57.004,23.1,,11
2022-11-10 15:21:54.726,23.1,,12
2022-11-10 15:21:52.450,23.1,,12
2022-11-10 15:21:50.173,23.1,,12
2022-11-10 15:21:47.894,23.1,,12
2022-11-10 15:20:34.680,23.2,,12
2022-11-10 15:20:32.402,23.2,,11
2022-11-10 15:20:30.125,23.2,,12
2022-11-10 15:20:27.847,23.2,,12
2022-11-10 15:20:25.569,23.2,,11
2022-11-10 15:20:23.293,23.2,,12
2022-11-10 15:20:21.015,23.2,,12
2022-11-10 15:20:18.737,23.2,,11
2022-11-10 15:20:16.460,23.2,,12
2022-11-10 15:20:14.183,23.2,,11
2022-11-10 15:20:11.909,23.2,,11
2022-11-10 15:20:09.631,23.2,,12
2022-11-10 15:20:07.354,23.2,,11
2022-11-10 15:20:05.077,23.2,,12
2022-11-10 15:20:02.799,23.2,,12
2022-11-10 15:20:00.522,23.2,,11
2022-11-10 15:19:58.244,23.2,,12
2022-11-10 15:19:55.966,23.2,,12
2022-11-10 15:19:53.689,23.2,,12
2022-11-10 15:19:51.411,23.2,,12
2022-11-10 15:19:49.134,23.2,,12
2022-11-10 15:19:46.857,23.2,,12
2022-11-10 15:19:44.578,23.2,,12
2022-11-10 15:19:42.302,23.2,,12
2022-11-10 15:19:40.023,23.2,,12
2022-11-10 15:19:37.747,23.2,,12
2022-11-10 15:19:35.468,23.2,,12
2022-11-10 15:19:33.191,23.2,,12
2022-11-10 15:19:30.915,23.2,,12
2022-11-10 15:19:28.636,23.2,,12
2022-11-10 15:19:26.359,23.2,,12
2022-11-10 15:19:24.081,23.2,,12
2022-11-10 15:18:34.354,23.2,,13
2022-11-10 15:18:32.076,23.2,,14
2022-11-10 15:18:29.799,23.2,,12
2022-11-10 15:18:27.522,23.2,,12
2022-11-10 15:18:25.244,23.2,,12
2022-11-10 15:18:22.966,23.2,,12
2022-11-10 15:18:20.689,23.2,,12
2022-11-10 15:18:18.411,23.2,,9
2022-11-10 15:18:16.135,23.2,,11
2022-11-10 15:18:13.857,23.2,,12
2022-11-10 15:18:11.579,23.2,,12
2022-11-10 15:18:09.303,23.2,,13
2022-11-10 15:18:07.024,23.2,,13
2022-11-10 15:18:04.748,23.2,,13
2022-11-10 15:18:02.470,23.2,,13
2022-11-10 15:18:00.197,23.2,,13
2022-11-10 15:17:57.919,23.2,,13
2022-11-10 15:17:55.641,23.2,,13
2022-11-10 15:17:53.364,23.2,,13
2022-11-10 15:17:51.087,23.3,,13
2022-11-10 15:17:48.810,23.3,,13
2022-11-10 15:17:46.531,23.2,,13
2022-11-10 15:17:44.253,23.2,,13
2022-11-10 15:17:41.977,23.2,,13
2022-11-10 15:17:39.699,23.2,,13
2022-11-10 15:17:37.421,23.3,,14
2022-11-10 15:17:35.144,23.2,,13
2022-11-10 15:17:32.867,23.2,,13
2022-11-10 15:17:30.589,23.2,,13
2022-11-10 15:17:28.311,23.3,,13
2022-11-10 15:17:26.035,23.2,,13
2022-11-10 15:17:23.756,23.2,,13
2022-11-10 15:17:21.479,23.2,,14
2022-11-10 15:17:19.201,23.2,,14
2022-11-10 15:17:16.924,23.2,,13
2022-11-10 15:17:14.646,23.2,,14
2022-11-10 15:17:12.370,23.2,,17
2022-11-10 15:17:10.091,23.3,,17
2022-11-10 15:17:07.814,23.2,,17
2022-11-10 15:17:05.536,23.2,,17
2022-11-10 15:17:03.259,23.3,,17
2022-11-10 15:17:00.982,23.2,,17
2022-11-10 15:16:58.709,23.2,,17
2022-11-10 15:16:56.431,23.2,,17
2022-11-10 15:16:54.153,23.2,,17
2022-11-10 15:16:51.877,23.3,,17
2022-11-10 15:16:49.599,23.3,,17
2022-11-10 15:16:47.321,23.3,,18
2022-11-10 15:16:45.044,23.3,,17
2022-11-10 15:16:42.766,23.3,,17
2022-11-10 15:16:40.488,23.3,,17
2022-11-10 15:16:38.211,23.3,,17
2022-11-10 15:16:35.933,23.3,,17
2022-11-10 15:16:33.656,23.3,,17
2022-11-10 15:16:31.379,23.3,,17
2022-11-10 15:16:29.101,23.3,,17
2022-11-10 15:16:26.823,23.3,,16
2022-11-10 15:16:24.547,23.3,,16
2022-11-10 15:16:22.269,23.3,,17
2022-11-10 15:16:19.991,23.3,,16
2022-11-10 15:16:17.715,23.2,,17
2022-11-10 15:16:15.436,23.2,,15
2022-11-10 15:16:13.159,23.2,,16
2022-11-10 15:16:10.882,23.3,,14
2022-11-10 15:16:08.604,23.2,,13
2022-11-10 15:16:06.327,23.2,,14
2022-11-10 15:16:04.050,23.2,,11
2022-11-10 15:16:01.772,23.2,,16
2022-11-10 15:15:59.493,23.2,,17
2022-11-10 15:15:57.216,23.2,,16
2022-11-10 15:15:54.940,23.2,,16
2022-11-10 15:15:52.662,23.2,,17
2022-11-10 15:15:50.384,23.2,,16
2022-11-10 15:15:48.107,23.3,,16
2022-11-10 15:15:45.829,23.3,,16
2022-11-10 15:15:43.552,23.2,,16
2022-11-10 15:15:41.274,23.2,,16
2022-11-10 15:15:38.997,23.2,,16
2022-11-10 15:15:36.724,23.2,,16
2022-11-10 15:15:34.446,23.2,,17
2022-11-10 15:15:32.168,23.2,,16
2022-11-10 15:15:29.890,23.2,,13
2022-11-10 15:15:27.613,23.2,,16
2022-11-10 15:15:25.336,23.2,,16
2022-11-10 15:15:23.058,23.2,,15
2022-11-10 15:15:20.781,23.2,,13
2022-11-10 15:15:18.503,23.2,,13
2022-11-10 15:15:16.226,23.2,,14
2022-11-10 15:15:13.950,23.2,,13
2022-11-10 15:15:11.672,23.3,,13
2022-11-10 15:15:09.395,23.2,,14
2022-11-10 15:15:07.117,23.2,,13
2022-11-10 15:15:04.840,23.3,,14
2022-11-10 15:15:02.562,23.2,,14
2022-11-10 15:15:00.284,23.2,,13
2022-11-10 15:14:58.007,23.2,,14
2022-11-10 15:14:55.730,23.2,,13
2022-11-10 15:14:53.452,23.2,,13
2022-11-10 15:14:51.175,23.2,,14
2022-11-10 15:14:48.896,23.2,,13
2022-11-10 15:14:46.620,23.2,,13
2022-11-10 15:14:44.342,23.2,,14
2022-11-10 15:14:42.064,23.2,,13
2022-11-10 15:14:39.792,23.2,,13
2022-11-10 15:14:37.513,23.2,,13
2022-11-10 15:14:35.237,23.2,,12
2022-11-10 15:14:32.959,23.2,,13
2022-11-10 15:14:30.681,23.2,,13
2022-11-10 15:14:28.404,23.2,,13
2022-11-10 15:14:26.126,23.2,,12
2022-11-10 15:14:23.848,23.2,,12
2022-11-10 15:14:21.572,23.2,,14
2022-11-10 15:14:19.293,23.2,,14
2022-11-10 15:14:17.016,23.2,,14
2022-11-10 15:14:14.738,23.2,,14
2022-11-10 15:14:12.461,23.2,,14
2022-11-10 15:14:10.183,23.2,,14
2022-11-10 15:14:07.906,23.2,,14
2022-11-10 15:14:05.628,23.2,,14
2022-11-10 15:14:03.351,23.2,,14
2022-11-10 15:14:01.073,23.2,,14
2022-11-10 15:13:58.796,23.2,,14
2022-11-10 15:13:56.522,23.2,,14
2022-11-10 15:13:54.245,23.2,,14
2022-11-10 15:13:51.967,23.2,,14
2022-11-10 15:13:49.690,23.2,,14
2022-11-10 15:13:47.412,23.2,,14
2022-11-10 15:13:45.135,23.2,,14
2022-11-10 15:13:42.858,23.2,,14
2022-11-10 15:13:40.580,23.2,,14
2022-11-10 15:13:38.303,23.2,,17
2022-11-10 15:13:36.024,23.2,,17
2022-11-10 15:13:33.748,23.2,,17
2022-11-10 15:13:31.469,23.2,,17
2022-11-10 15:13:29.192,23.2,,17
2022-11-10 15:13:26.914,23.2,,16
2022-11-10 15:13:24.637,23.2,,16
2022-11-10 15:13:22.360,23.2,,17
2022-11-10 15:13:20.082,23.2,,16
2022-11-10 15:13:17.804,23.2,,17
2022-11-10 15:13:15.527,23.2,,17
2022-11-10 15:13:13.250,23.2,,17
2022-11-10 15:13:10.973,23.2,,17
2022-11-10 15:13:08.700,23.2,,17
2022-11-10 15:13:06.423,23.2,,16
2022-11-10 15:13:04.146,23.2,,17
2022-11-10 15:13:01.867,23.2,,16
2022-11-10 15:12:59.591,23.2,,16
2022-11-10 15:12:57.313,23.2,,16
2022-11-10 15:12:55.035,23.2,,16
2022-11-10 15:12:52.757,23.2,,15
2022-11-10 15:12:50.480,23.2,,16
2022-11-10 15:12:48.202,23.2,,16
2022-11-10 15:12:45.925,23.2,,16
2022-11-10 15:12:43.648,23.2,,16
2022-11-10 15:12:41.370,23.2,,16
2022-11-10 15:12:39.094,23.2,,16
2022-11-10 15:12:36.816,23.2,,16
2022-11-10 15:12:34.539,23.2,,16
2022-11-10 15:12:32.260,23.2,,13
2022-11-10 15:12:29.987,23.2,,13
2022-11-10 15:12:27.709,23.2,,16
2022-11-10 15:12:25.432,23.2,,16
2022-11-10 15:12:23.154,23.2,,13
2022-11-10 15:12:20.877,23.1,,13
2022-11-10 15:12:18.600,23.2,,13
2022-11-10 15:12:16.323,23.2,,13
2022-11-10 15:12:14.045,23.1,,13
2022-11-10 15:12:11.767,23.2,,13
2022-11-10 15:12:09.491,23.2,,13
2022-11-10 15:12:07.213,23.1,,13
2022-11-10 15:12:04.936,23.2,,13
2022-11-10 15:12:02.658,23.1,,13
2022-11-10 15:12:00.381,23.1,,13
2022-11-10 15:11:58.103,23.1,,12
2022-11-10 15:11:55.825,23.1,,13
2022-11-10 15:11:53.548,23.1,,12
2022-11-10 15:11:51.275,23.1,,12
2022-11-10 15:11:48.997,23.1,,12
2022-11-10 15:11:46.720,23.1,,12
2022-11-10 15:11:44.441,23.1,,12
2022-11-10 15:11:42.165,23.1,,12
2022-11-10 15:11:39.888,23.2,,12
2022-11-10 15:11:37.609,23.2,,12
2022-11-10 15:11:35.333,23.2,,12
2022-11-10 15:11:33.055,23.2,,12
2022-11-10 15:11:30.777,23.2,,13
2022-11-10 15:11:28.500,23.1,,12
2022-11-10 15:11:26.222,23.1,,12
2022-11-10 15:11:23.944,23.1,,12
2022-11-10 15:11:21.668,23.1,,16
2022-11-10 15:11:19.390,23.1,,16
2022-11-10 15:11:17.112,23.2,,16
2022-11-10 15:11:14.835,23.2,,16
2022-11-10 15:11:12.558,23.2,,16
2022-11-10 15:11:10.283,23.2,,16
2022-11-10 15:11:08.006,23.1,,16
2022-11-10 15:11:05.729,23.2,,16
2022-11-10 15:11:03.452,23.1,,16
2022-11-10 15:11:01.173,23.1,,15
2022-11-10 15:10:58.896,23.1,,13
2022-11-10 15:10:56.620,23.1,,12
2022-11-10 15:10:54.342,23.1,,12
2022-11-10 15:10:52.064,23.1,,12
2022-11-10 15:10:49.787,23.1,,12
2022-11-10 15:10:47.510,23.1,,13
2022-11-10 15:10:45.231,23.1,,12
2022-11-10 15:10:42.955,23.1,,12
2022-11-10 15:10:40.677,23.1,,12
2022-11-10 15:10:38.399,23.2,,12
2022-11-10 15:10:36.121,23.1,,12
2022-11-10 15:10:33.845,23.1,,12
2022-11-10 15:10:31.567,23.1,,12
2022-11-10 15:10:29.289,23.1,,12
2022-11-10 15:10:27.011,23.1,,12
2022-11-10 15:10:24.734,23.1,,12
2022-11-10 15:10:22.457,23.1,,12
2022-11-10 15:10:20.180,23.1,,12
2022-11-10 15:10:17.903,23.1,,12
2022-11-10 15:10:15.624,23.1,,11
2022-11-10 15:10:13.347,23.1,,12
2022-11-10 15:10:11.070,23.1,,12
2022-11-10 15:10:08.792,23.1,,12
2022-11-10 15:10:06.515,23.1,,12
2022-11-10 15:10:04.237,23.1,,12
2022-11-10 15:10:01.959,23.1,,12
2022-11-10 15:09:59.683,23.1,,12
2022-11-10 15:09:57.405,23.1,,12
2022-11-10 15:09:55.128,23.1,,12
2022-11-10 15:09:52.850,23.1,,12
2022-11-10 15:09:50.573,23.1,,12
2022-11-10 15:09:48.295,23.2,,12
2022-11-10 15:09:46.017,23.1,,12
2022-11-10 15:09:43.740,23.2,,12
2022-11-10 15:09:41.466,23.1,,12
2022-11-10 15:09:39.190,23.2,,12
2022-11-10 15:09:36.912,23.2,,12
2022-11-10 15:09:34.633,23.2,,12
2022-11-10 15:09:32.356,23.2,,12
2022-11-10 15:09:30.080,23.2,,12
2022-11-10 15:09:27.802,23.2,,13
2022-11-10 15:09:25.524,23.2,,12
2022-11-10 15:09:23.246,23.2,,12
2022-11-10 15:09:20.969,23.2,,12
2022-11-10 15:09:18.691,23.2,,12
2022-11-10 15:09:16.414,23.2,,12
2022-11-10 15:09:14.137,23.1,,12
2022-11-10 15:09:11.859,23.1,,11
2022-11-10 15:09:09.582,23.2,,11
2022-11-10 15:09:07.304,23.2,,12
2022-11-10 15:09:05.026,23.1,,11
2022-11-10 15:09:02.750,23.2,,12
2022-11-10 15:09:00.472,23.1,,12
2022-11-10 15:08:58.195,23.1,,12
2022-11-10 15:08:55.917,23.1,,12
2022-11-10 15:08:53.640,23.2,,11
2022-11-10 15:08:51.363,23.2,,12
2022-11-10 15:08:49.088,23.2,,12
2022-11-10 15:08:46.812,23.2,,12
2022-11-10 15:08:44.534,23.1,,12
2022-11-10 15:08:42.256,23.2,,12
2022-11-10 15:08:39.979,23.1,,12
2022-11-10 15:08:37.701,23.2,,12
2022-11-10 15:08:35.424,23.2,,12
2022-11-10 15:08:33.146,23.2,,12
2022-11-10 15:08:30.869,23.2,,12
2022-11-10 15:08:28.592,23.2,,12
2022-11-10 15:08:26.314,23.2,,12
2022-11-10 15:08:24.036,23.2,,12
2022-11-10 15:08:21.759,23.2,,12
2022-11-10 15:08:19.481,23.2,,12
2022-11-10 15:08:17.204,23.2,,12
2022-11-10 15:08:14.927,23.2,,12
2022-11-10 15:08:12.649,23.2,,12
2022-11-10 15:08:10.371,23.2,,12
2022-11-10 15:08:08.098,23.2,,12
2022-11-10 15:08:05.821,23.2,,12
2022-11-10 15:08:03.544,23.2,,12
2022-11-10 15:08:01.266,23.2,,12
2022-11-10 15:07:58.988,23.2,,12
2022-11-10 15:07:56.711,23.3,,12
2022-11-10 15:07:54.433,23.2,,12
2022-11-10 15:07:52.157,23.3,,12
2022-11-10 15:07:49.879,23.2,,12
2022-11-10 15:07:47.601,23.3,,12
2022-11-10 15:07:45.324,23.2,,12
2022-11-10 15:07:43.047,23.2,,12
2022-11-10 15:07:40.768,23.2,,12
2022-11-10 15:07:38.491,23.3,,12
2022-11-10 15:07:36.213,23.2,,12
2022-11-10 15:07:33.937,23.2,,12
2022-11-10 15:07:31.659,23.3,,12
2022-11-10 15:07:29.382,23.3,,12
2022-11-10 15:07:27.103,23.3,,12
2022-11-10 15:07:24.827,23.2,,12
2022-11-10 15:07:22.553,23.2,,12
2022-11-10 15:07:20.276,23.3,,12
2022-11-10 15:07:17.998,23.2,,12
2022-11-10 15:07:15.721,23.3,,12
2022-11-10 15:07:13.444,23.2,,12
2022-11-10 15:07:11.165,23.2,,12
2022-11-10 15:07:08.889,23.2,,12
2022-11-10 15:07:06.610,23.2,,12
2022-11-10 15:07:04.333,23.3,,12
2022-11-10 15:07:02.056,23.2,,12
2022-11-10 15:06:59.778,23.3,,11
2022-11-10 15:06:57.502,23.2,,12
